,Close,MA_fast,MA_slow,Signal,Position_Change,Daily_Return,Strategy_Return,Cum_Strategy,Cum_BuyHold
2022-10-18,215.15141062337696,221.89693819924327,197.18916069308904,1,0.0,-0.02032560842451625,-0.02032560842451625,1.1932041780198688,1.4091079851680457
2022-10-19,220.23114351909192,222.58884994049077,198.0821349310229,1,0.0,0.02361003760559588,0.02361003760559588,1.221375773534072,1.4423770776882088
2022-10-20,225.39311307461975,223.2009578621953,199.16144787250596,1,0.0,0.023438871873633804,0.023438871873633804,1.2500034437994976,1.4761847692056091
2022-10-21,231.39483474316006,224.12928184280696,200.35814284062096,1,0.0,0.026627795262552434,0.026627795262552434,1.2832882795784761,1.5154923150097144
2022-10-24,237.58304725951817,225.35712723490383,201.65231128786658,1,0.0,0.026743088380632107,0.026743088380632107,1.3176073714570726,1.556021259930188
2022-10-25,241.71724620925576,226.60251992780636,203.14339847072185,1,0.0,0.017401068794364427,0.017401068794364427,1.3405351479717589,1.5830976929197267
2022-10-26,245.8841728144119,227.77596101037193,204.7066203513997,1,0.0,0.01723884691930011,0.01723884691930011,1.3636444281775852,1.610388471706267
2022-10-27,239.9582371894134,228.54419951266578,206.18325920275893,1,0.0,-0.02410051674806757,-0.02410051674806757,1.3307798927978822,1.5715772773730152
2022-10-28,241.89672847860206,229.33521533225857,207.64770123838204,1,0.0,0.00807845278367525,0.00807845278367525,1.3415305353273144,1.58427319020417
2022-10-31,240.63859843040578,229.86444872550615,209.0744018574971,1,0.0,-0.005201104025297165,-0.005201104025297165,1.3345530954599645,1.5760332205374288
2022-11-01,240.07317666802663,230.28517571133824,210.5299260883678,1,0.0,-0.0023496719398599097,-0.0023496719398599097,1.331417333499309,1.5723300595028449
2022-11-02,236.0578815544849,230.69506318342937,211.92474937986765,1,0.0,-0.016725296716900928,-0.016725296716900928,1.3091489835425079,1.5460323727207572
2022-11-03,241.74523179084866,231.3916436064434,213.42774085806974,1,0.0,0.02409303260247664,0.02409303260247664,1.3406903526844967,1.5832809810812027
2022-11-04,243.03823228807684,232.12359227720208,214.8807845581681,1,0.0,0.0053486080682940695,0.0053486080682940695,1.3478611799219489,1.5917493305109902
2022-11-07,237.9911429450959,232.84263796881996,216.05918731220382,1,0.0,-0.020766647681170425,-0.020766647681170425,1.319870621675383,1.5586940329675296
2022-11-08,240.60298651158254,233.58896423399165,217.26552497432604,1,0.0,0.010974541044534547,0.010974541044534547,1.3343555959864348,1.575799984608203
2022-11-09,240.9390615770636,234.45398999613994,218.467821363416,1,0.0,0.0013968033828410942,0.0013968033828410942,1.3362194283968216,1.5780010673573845
2022-11-10,237.53534479562626,234.98344433050707,219.55727346837674,1,0.0,-0.014126878220402928,-0.014126878220402928,1.3173428192561234,1.555708838447161
2022-11-11,236.93415195291777,235.71904830446024,220.6287114820065,1,0.0,-0.0025309616268928137,-0.0025309616268928137,1.3140086751311233,1.551771399074433
2022-11-14,234.50409958662496,236.46349210061015,221.60628586893824,1,0.0,-0.010256235102720446,-0.010256235102720446,1.3005318932319643,1.5358560667798482
2022-11-15,226.47900179400813,237.02987165914178,222.39202397346133,1,0.0,-0.034221567157091015,-0.034221567157091015,1.2560256537077878,1.483296665246916
2022-11-16,221.40086260453677,237.08835761341402,223.06758117214204,1,0.0,-0.022422119266006568,-0.022422119266006568,1.227862896699188,1.4500380105118797
2022-11-17,223.54513325714805,236.9959586225404,223.82486018875252,1,0.0,0.009685014897350852,0.009685014897350852,1.239754767145624,1.4640816502454124
2022-11-18,225.08558389048912,236.68049607990685,224.59472386332288,1,0.0,0.006891005010469353,0.006891005010469353,1.2482979234577778,1.4741706442329898
2022-11-21,226.33449423832425,236.11806842884715,225.3263049076519,1,0.0,0.005548602119462176,0.005548602119462176,1.2552242319615958,1.48235023059403
2022-11-22,222.34846399874087,235.14962931832142,225.9645297106921,1,0.0,-0.017611236205941294,-0.017611236205941294,1.233118181521099,1.4562442105431068
2022-11-23,220.4418175746513,233.87751155633342,226.4618353870372,1,0.0,-0.008575037532529861,-0.008575037532529861,1.2225441468325107,1.4437568617811705
2022-11-24,220.8723221278334,232.92321580325438,226.8987061600666,1,0.0,0.0019529169098613242,0.0019529169098613242,1.2249316739699119,1.4465763989702711
2022-11-25,223.52753390932702,232.00475607479066,227.38731116172602,1,0.0,0.012021478091568616,0.012021478091568616,1.2396571632522095,1.4639663854582725
2022-11-28,220.73136274127165,231.00939429033392,227.6976050531426,1,0.0,-0.012509291894168273,-0.012509291894168273,1.2241499299483911,1.4456532026193245
2022-11-29,217.2149029599047,229.86648060492786,228.00077348939857,1,0.0,-0.015930947635605097,-0.015930947635605097,1.2046480615162536,1.4226225771491512
2022-11-30,221.4117443777981,229.1341737460935,228.30115020307167,1,0.0,0.019321148598483218,0.019321148598483218,1.2279232457216838,1.4501092793618071
2022-12-01,221.84722433291233,228.13927337319666,228.47507559691934,0,-1.0,0.0019668331340687573,0.0019668331340687573,1.2303383658474625,1.4529614023404764
2022-12-02,220.69774871249925,227.02224919441778,228.63246346855075,0,0.0,-0.005181383827855046,-0.0,1.2303383658474625,1.445433051627892
2022-12-05,218.29587145036618,226.03748561968132,228.7378581092065,0,0.0,-0.010883107218560562,-0.0,1.2303383658474625,1.4297022487497744
2022-12-06,216.20549902333553,224.81761124526898,228.72578024264908,0,0.0,-0.009575867894990986,-0.0,1.2303383658474625,1.416011608886575
2022-12-07,221.95685729495128,223.86850103116336,228.7166103652861,0,0.0,0.026601350555820025,0.0,1.2303383658474625,1.4536794300856775
2022-12-08,225.62923160299235,223.27319537153167,228.7373256544752,0,0.0,0.016545441996238752,0.0,1.2303383658474625,1.4777311987772854
2022-12-09,224.32788514395796,222.64288203108367,228.7023551156195,0,0.0,-0.005767632366555198,-0.0,1.2303383658474625,1.4692081884861492
2022-12-12,220.07023334687824,221.92118871909634,228.50268117124793,0,0.0,-0.018979592280056745,-0.0,1.2303383658474625,1.4413232160941614
2022-12-13,226.24591699836495,221.90953447931415,228.39442677218756,0,0.0,0.028062330636749566,0.0,1.2303383658474625,1.481770104738619
2022-12-14,232.21101437012322,222.45004206759344,228.48144441733677,0,0.0,0.026365547060022143,0.0,1.2303383658474625,1.520837784167239
2022-12-15,236.94139421265854,223.119855115369,228.6639998349786,0,0.0,0.020371039915425992,0.0,1.2303383658474625,1.5518188313733978
2022-12-16,240.36955873417247,223.88405385755317,228.90340583220393,0,0.0,0.014468406978466186,0.0,1.2303383658474625,1.574271177782556
2022-12-19,230.87676733790516,224.1111675125322,229.0487365967073,0,0.0,-0.0394924858466188,-0.0,1.2303383658474625,1.5120992955752386
2022-12-20,223.88357893452618,224.1879232593215,229.01287895123485,0,0.0,-0.03028970166211631,-0.0,1.2303383658474625,1.4662982590287683
2022-12-21,223.64617080789526,224.34814092098367,229.0130314407108,0,0.0,-0.0010604088417773827,-0.0,1.2303383658474625,1.4647433833902115
2022-12-22,220.39173254010927,224.32411144159747,228.88194092934734,0,0.0,-0.014551728098136985,-0.0,1.2303383658474625,1.443428835941572
2022-12-23,219.07059103077037,224.10126429766964,228.81891130048564,0,0.0,-0.00599451483098834,-0.0,1.2303383658474625,1.434776180377044
2022-12-26,215.05350370200426,223.8173713457063,228.72767690125318,0,0.0,-0.018336953900863318,-0.0,1.2303383658474625,1.4084667556994135
2022-12-27,210.6661571362165,223.48993405452188,228.63797183150996,0,0.0,-0.02040118617117359,-0.0,1.2303383658474625,1.379732363200481
2022-12-28,210.40371492933667,222.93953258209882,228.4414232597149,0,0.0,-0.0012457729824640884,-0.0,1.2303383658474625,1.3780135298993745
2022-12-29,206.9582651080313,222.19508462085477,228.07272630038312,0,0.0,-0.016375422945657192,-0.0,1.2303383658474625,1.3554479755224342
2022-12-30,204.86949216927817,221.4036717936937,227.54221944890548,0,0.0,-0.010092725398827551,-0.0,1.2303383658474625,1.3417678113130895
2023-01-02,203.64110089636358,220.67093326599357,226.8633805216424,0,0.0,-0.00599596972642269,-0.0,1.2303383658474625,1.3337226121365677
2023-01-03,202.34324904551147,219.97782076710232,226.0759005783675,0,0.0,-0.006373231362133525,-0.0,1.2303383658474625,1.3252224893565123
2023-01-04,204.05786673932778,219.08287123932118,225.23937445686582,0,0.0,0.008473807265152011,0.0,1.2303383658474625,1.3364521693147644
2023-01-05,206.4784446384941,218.12533189109627,224.56977860584746,0,0.0,0.011862213095947371,0.0,1.2303383658474625,1.3523054497397173
2023-01-06,199.97671515871474,216.9077733918341,223.7313783394497,0,0.0,-0.03148865970567871,-0.0,1.2303383658474625,1.3097231636147286
2023-01-09,197.1153890939876,215.76003117918958,222.8609141527213,0,0.0,-0.014308296155660871,-0.0,1.2303383658474625,1.2909832567078001
2023-01-10,193.11927485256678,214.10369907189965,221.92183611641212,0,0.0,-0.0202729693495185,-0.0,1.2303383658474625,1.2648111927138213
2023-01-11,193.49672744395752,212.1679847255914,221.07061303420156,0,0.0,0.0019545050160265642,0.0,1.2303383658474625,1.267283272534307
2023-01-12,188.29995723299672,209.7359128766083,220.00170754304455,0,0.0,-0.026857147816445326,-0.0,1.2303383658474625,1.2332476583585446
2023-01-13,188.72817704713003,207.15384379225617,218.9155064382256,0,0.0,0.0022741365448291084,0.0,1.2303383658474625,1.2360522319272427
2023-01-16,188.93097031152675,205.05655394093728,217.9343029855542,0,0.0,0.001074525635597512,0.0,1.2303383658474625,1.237380401737386
2023-01-17,188.76301649560259,203.30052581899108,216.89750358523463,0,0.0,-0.0008889692126559101,-0.0,1.2303383658474625,1.2362804086558976
2023-01-18,183.9705107854594,201.31674281786928,215.75813256940256,0,0.0,-0.025389007863491297,-0.0,1.2303383658474625,1.2048924756390529
2023-01-19,181.48853556993282,199.37158296936045,214.63719638488865,0,0.0,-0.013491157930310749,-0.0,1.2303383658474625,1.1886370809611633
2023-01-20,176.57734621770004,197.24692072870693,213.4300602701843,0,0.0,-0.027060603783098824,-0.0,1.2303383658474625,1.1564718438713741
2023-01-23,175.9080659687327,195.28964884204336,212.25813959782647,0,0.0,-0.003790295093359264,-0.0,1.2303383658474625,1.1520884743159403
2023-01-24,176.81335955286877,193.59700896287598,211.2648267530037,0,0.0,0.005146401781809029,0.0,1.2303383658474625,1.1580175844929614
2023-01-25,170.82022961004776,191.61783469691153,210.25321409311394,0,0.0,-0.03389523256600424,-0.0,1.2303383658474625,1.11876630915105
2023-01-26,166.8728110422148,189.61356199362072,209.11976764881524,0,0.0,-0.023108612936794448,-0.0,1.2303383658474625,1.0929131715461522
2023-01-27,164.7563692690273,187.60790584860817,207.91318335638599,0,0.0,-0.012682963509568435,-0.0,1.2303383658474625,1.0790517936723056
2023-01-30,161.71248251026373,185.51147492930318,206.62074312182483,0,0.0,-0.018475077912121662,-0.0,1.2303383658474625,1.059116227712995
2023-01-31,163.9498386197895,183.59180440801705,205.45277061424574,0,0.0,0.013835395232299152,0.0,1.2303383658474625,1.073769519320346
2023-02-01,161.9174498634121,181.4847835642213,204.282283260021,0,0.0,-0.012396405958597145,-0.0,1.2303383658474625,1.0604586364528834
2023-02-02,160.93177003804496,179.20744983419883,203.0834722182252,0,0.0,-0.0060875453893241005,-0.0,1.2303383658474625,1.0540030463699757
2023-02-03,156.49836285813865,177.03353221917,201.7428887972014,0,0.0,-0.027548365241109485,-0.0,1.2303383658474625,1.0249669854833334
2023-02-06,158.79093364750753,175.11730944684604,200.50408021532613,0,0.0,0.014649167873066027,0.0,1.2303383658474625,1.0399818989180292
2023-02-07,157.60534177226745,173.34161279283106,199.31188899157343,0,0.0,-0.007466370075459805,-0.0,1.2303383658474625,1.0322170091889278
2023-02-08,157.95842020801012,171.5646974310337,198.04282250817766,0,0.0,0.0022402694716583404,0.0,1.2303383658474625,1.0345294534427403
2023-02-09,156.58169028681885,169.9787840837248,196.73751182725582,0,0.0,-0.008715774185246383,-0.0,1.2303383658474625,1.025512728338547
2023-02-10,149.83009095466653,168.03387977910162,195.32015867209913,0,0.0,-0.04311870257489914,-0.0,1.2303383658474625,0.9812939500185439
2023-02-13,144.57403139219184,165.81603283313487,193.84572187093562,0,0.0,-0.035080133296221505,-0.0,1.2303383658474625,0.9468700274491176
2023-02-14,140.1959381486022,163.38767891578487,192.32553065344098,0,0.0,-0.030282708460366625,-0.0,1.2303383658474625,0.9181962384580167
2023-02-15,139.83187887712907,161.18074732036834,190.68303108508454,0,0.0,-0.002596789010301026,-0.0,1.2303383658474625,0.9158118765566892
2023-02-16,137.2969364131196,158.97116736252767,188.91638518128713,0,0.0,-0.018128501772023964,-0.0,1.2303383658474625,0.8992095793296906
2023-02-17,136.8475321192218,156.98467665760376,187.16677812079237,0,0.0,-0.0032732288544703447,-0.0,1.2303383658474625,0.8962662605884125
2023-02-20,138.42433131017268,155.11048992467576,185.53386008005825,0,0.0,0.011522306369231128,0.0,1.2303383658474625,0.9065933150313173
2023-02-21,139.93572902669607,153.2666083983671,183.8076563206249,0,0.0,0.010918584198443826,0.0,1.2303383658474625,0.9164920304752331
2023-02-22,142.9875553045391,151.8749746830917,182.0231871393132,0,0.0,0.021808771062755694,0.0,1.2303383658474625,0.9364795953487076
2023-02-23,144.39407764147606,150.75103801305474,180.17224080788955,0,0.0,0.009836676583086623,0.0,1.2303383658474625,0.9456914422548127
2023-02-24,141.62003719118792,149.5942214091628,178.19725037702986,0,0.0,-0.019211594378378605,-0.0,1.2303383658474625,0.9275232018591094
2023-02-27,141.05554667259298,148.56137461727923,176.40082596372358,0,0.0,-0.003985950927500981,-0.0,1.2303383658474625,0.9238261398923804
2023-02-28,145.8534039621214,147.65655288439584,174.8402224642755,0,0.0,0.03401395693190867,0.0,1.2303383658474625,0.9552491224272512
2023-03-01,144.36190770365963,146.77877577640822,173.25453720219082,0,0.0,-0.010225995540351751,-0.0,1.2303383658474625,0.9454807491613852
2023-03-02,148.56392847268143,146.16038369814004,171.81798112084223,0,0.0,0.029107545306533034,0.0,1.2303383658474625,0.9730013729040551
2023-03-03,153.60034476164384,146.0154827933153,170.5085761954597,0,0.0,0.03390066714538009,0.0,1.2303383658474625,1.0059867685788733
2023-03-06,153.19817929635005,145.73584507575742,169.27146970734663,0,0.0,-0.002618258871214585,-0.0,1.2303383658474625,1.0033528347977172
2023-03-07,155.110901423284,145.61112305830824,168.160364593088,0,0.0,0.012485279758018164,0.0,1.2303383658474625,1.0158799756361674
2023-03-08,152.71938804916343,145.34917145036593,167.00667805548449,0,0.0,-0.015418087008561288,-0.0,1.2303383658474625,1.000217049781554
2023-03-09,155.68872443249933,145.30452315764995,165.98128724197383,0,0.0,0.019443087228584233,0.0,1.2303383658474625,1.0196643571279738
2023-03-10,154.82778274900295,145.55440774736675,164.98045305356837,0,0.0,-0.005529891047888036,-0.0,1.2303383658474625,1.0140257243276414
2023-03-13,152.66503955983615,145.958958155749,163.9609318268378,0,0.0,-0.013968702197801997,-0.0,1.2303383658474625,0.999861100963598
2023-03-14,152.7584047616725,146.5870814864025,162.96923494116106,0,0.0,0.0006115689754873088,0.0,1.2303383658474625,1.000472584992744
2023-03-15,152.69453375612756,147.2302142303524,161.94196828149703,0,0.0,-0.00041811778307443426,-0.0,1.2303383658474625,1.0000542696134802
2023-03-16,152.31858076425746,147.9812964479093,160.8587710040123,0,0.0,-0.0024621247573310967,-0.0,1.2303383658474625,0.9975920112375902
2023-03-17,153.8555939046687,148.83169953718166,159.9363485789314,0,0.0,0.0100907790283975,0.0,1.2303383658474625,1.0076584917834834
2023-03-20,154.50255978111784,149.6356109607289,159.084091992674,0,0.0,0.004205020175282126,0.0,1.2303383658474625,1.0118957160712274
2023-03-21,153.92954195556138,150.3353016071722,158.30029733473387,0,0.0,-0.0037087917919822466,-0.0,1.2303383658474625,1.0081428055451205
2023-03-22,157.36622778267704,151.05423523107908,157.57768734150827,0,0.0,0.022326356483980403,0.0,1.2303383658474625,1.0306509612084809
2023-03-23,164.71553763484013,152.0703082307473,157.10599894954512,0,0.0,0.04670195095679919,0.0,1.2303383658474625,1.0787843718524173
2023-03-24,166.02869959751592,153.29074135106367,156.65200940055283,0,0.0,0.007972301711979046,0.0,1.2303383658474625,1.0873847663469924
2023-03-27,165.30466242371918,154.50319713862,156.1794832427967,0,0.0,-0.004360915766683404,-0.0,1.2303383658474625,1.0826427729749786
2023-03-28,163.82615087584966,155.40183448430642,155.68074593040166,0,0.0,-0.008944161200243106,-0.0,1.2303383658474625,1.0729594414912123
2023-03-29,166.52494883229662,156.50998654073825,155.3318346913384,1,1.0,0.01647354797764944,0.0,1.2303383658474625,1.0906348903286898
2023-03-30,166.99105943179336,157.43134308869384,155.04188516857562,1,0.0,0.0027990436434011112,0.0027990436434011112,1.2337821366296202,1.0936876249857357
2023-03-31,168.18779534931798,158.16071561807757,154.87409415120794,1,0.0,0.007166467004860344,0.007166467004860344,1.2426239956029625,1.10152550126382
2023-04-03,164.03270924742148,158.70244211563113,154.63658701678173,1,0.0,-0.024705039347632685,-0.024705039347632685,1.2119249208972789,1.0743122704126766
2023-04-04,162.2036798642446,159.05708103767918,154.34439342300925,1,0.0,-0.011150394281533416,-0.011150394281533416,1.198411480189658,1.062333265016086
2023-04-05,160.31760174274342,159.43699172235816,154.13434086566315,1,0.0,-0.011627838055706996,-0.011627838055706996,1.1844765455739126,1.0499806258492885
2023-04-06,163.8834569952543,159.8467283504959,154.07455378472395,1,0.0,0.022242443834912695,0.022242443834912695,1.2108221986126118,1.073334760947488
2023-04-07,164.30591584931628,160.32063500551158,154.06554471632973,1,0.0,0.0025778004797287757,0.0025778004797287757,1.2139434566570615,1.076101603809168
2023-04-10,158.9932151195285,160.63704378349618,154.01115936851502,1,0.0,-0.03233420234643303,-0.03233420234643303,1.1746915632923838,1.0413067168062813
2023-04-11,161.33321435989467,161.0657842634073,153.95882688331713,1,0.0,0.014717604387124439,0.014717604387124439,1.1919802089978138,1.0566322571098916
2023-04-12,165.42068786858277,161.70209196903005,154.02889164342054,1,0.0,0.025335598282756333,0.025335598282756333,1.2221797407339783,1.08340266750863
2023-04-13,170.07824225430392,162.5900750435324,154.21182108774573,1,0.0,0.02815581561008429,0.02815581561008429,1.2565912081564647,1.1139067532464764
2023-04-14,163.74809973126102,163.08470033486202,154.35681582520817,1,0.0,-0.037219002496380216,-0.037219002496380216,1.2098221368431599,1.072448255016661
2023-04-17,165.28530525954503,163.6238376087834,154.4867032574489,1,0.0,0.00938762361704848,0.00938762361704848,1.2211794917074168,1.0825159955835177
2023-04-18,168.60390961462264,164.35755599173643,154.70667461429602,1,0.0,0.020078036277129785,0.020078036277129785,1.2456983778428052,1.104250791013417
2023-04-19,171.42442537757447,165.0604658714813,154.97599471768729,1,0.0,0.01672864982430511,0.01672864982430511,1.2665372297924424,1.1227234158144923
2023-04-20,171.96077971149845,165.42272797531422,155.2835765061809,1,0.0,0.0031288092857399974,0.0031288092857399974,1.2704999832377524,1.1262362032632105
2023-04-21,168.23217290033844,165.53290164045535,155.65161814509432,1,0.0,-0.02168289081624053,-0.02168289081624053,1.2429518708191727,1.101816146634557
2023-04-24,167.21949032262035,165.62864303540042,156.1045273237029,1,0.0,-0.006019553574440284,-0.006019553574440284,1.2354698554423258,1.095183705310707
2023-04-25,166.50608170642863,165.76263957692936,156.63073019485944,1,0.0,-0.004266300625694552,-0.004266300625694552,1.2301989696250255,1.0905113223834895
2023-04-26,168.1932773128904,165.84605600095904,157.19795816357467,1,0.0,0.010132936822310867,0.010132936822310867,1.2426644980631079,1.101561404717216
2023-04-27,170.07667675537414,166.00033686713806,157.85355297041974,1,0.0,0.011197828311413804,0.011197828311413804,1.2565796417611077,1.1138965002017192
2023-04-28,169.5701793634577,166.06945606784504,158.50800591530447,1,0.0,-0.002978053202703057,-0.002978053202703057,1.2528374807345095,1.1105792571618136
2023-05-01,172.0388778768316,166.46976449931557,159.18029684663765,1,0.0,0.014558565206695295,0.014558565206695295,1.2710769968911748,1.126747697694407
2023-05-02,169.30715917552072,166.82493846487938,159.76772544961415,1,0.0,-0.015878496390023034,-0.015878496390023034,1.250894205384597,1.1088566384440997
2023-05-03,167.61880304426086,167.18999852995526,160.26035040440857,1,0.0,-0.009972148487291999,-0.009972148487291999,1.2384201026266086,1.0977989553944156
2023-05-04,167.68640181341692,167.38014577086338,160.7261968878474,1,0.0,0.00040328869988548455,0.00040328869988548455,1.238919543459709,1.0982416853078723
2023-05-05,169.38479864284335,167.63408991053973,161.28149211688051,1,0.0,0.010128411195299059,0.010128411195299059,1.251467830033761,1.1093651286884887
2023-05-08,168.66569277413936,168.11771379327027,161.83369503891143,1,0.0,-0.004245397901498027,-0.004245397901498027,1.2461548511343434,1.1046554322991595
2023-05-09,172.17457893553242,168.65978202205218,162.36011853837965,1,0.0,0.020803793016116234,0.020803793016116234,1.2720795987233715,1.1276364552668396
2023-05-10,173.46632142249499,169.06206369974774,162.94220681275635,1,0.0,0.0075025157311185975,0.0075025157311185975,1.2816233959240286,1.1360965655114619
2023-05-11,171.0057419933525,169.1084386867002,163.3910430831698,1,0.0,-0.01418476744629571,-0.01418476744629571,1.2634438660991145,1.1199812999331464
2023-05-12,171.39426418054572,169.49074690916444,163.7469214715478,1,0.0,0.002271983283510526,0.002271983283510526,1.2663143894425457,1.122525878724439
2023-05-15,169.12980230173972,169.68297176127416,164.0655539316556,1,0.0,-0.013212005020311723,-0.013212005020311723,1.249583837371938,1.107695061179302
2023-05-16,166.6949439630127,169.58752347869367,164.29723478245018,1,0.0,-0.014396388487364686,-0.014396388487364686,1.2315943430015996,1.0917482527530296
2023-05-17,163.07775324258256,169.17018987194407,164.50440208631858,1,0.0,-0.021699462709755202,-0.021699462709755202,1.204869407482091,1.068057902253975
2023-05-18,166.91559045159678,168.91793040894896,164.72893940670053,1,0.0,0.023533787611761836,0.023533787611761836,1.2332245482176838,1.0931933500826838
2023-05-19,169.51456669746656,168.9820500988054,165.0226750856698,1,0.0,0.01557060211594452,0.01557060211594452,1.2524265969775967,1.1102150287726178
2023-05-22,165.37731526454408,168.8899413459016,165.27692059976394,1,0.0,-0.024406465553525325,-0.024406465553525325,1.221859290380144,1.0831186039158727
2023-05-23,168.5000878145111,168.9896416513057,165.59175426082072,1,0.0,0.01888271402260755,0.01888271402260755,1.2449313099362584,1.103570822766182
2023-05-24,171.26491743898137,169.14322365761026,165.9631619344778,1,0.0,0.01640847586687233,0.01640847586687233,1.2653587352912612,1.1216787379789253
2023-05-25,170.4254442166662,169.16066203067487,166.325299203526,1,0.0,-0.004901606440293138,-0.004901606440293138,1.2591564447650763,1.1161807102529078
2023-05-26,171.96877952895534,169.28059203894975,166.6875629160117,1,0.0,0.009055779900606131,0.009055779900606131,1.2705590883892985,1.1262885970942604
2023-05-29,178.41858223703449,169.5995772569599,167.16588336513004,1,0.0,0.037505660770204896,0.037505660770204896,1.3182122465469284,1.1685307951462278
2023-05-30,179.3989453092856,170.1041665636481,167.6752714322045,1,0.0,0.005494736366353781,0.005494736366353781,1.3254554753166028,1.174951563801522
2023-05-31,180.77667714865692,170.76206026886794,168.14348041952408,1,0.0,0.007679709805406443,0.007679709805406443,1.3356345887270213,1.183974850846926
2023-06-01,184.21804841606976,171.58864259900056,168.5335306351487,1,0.0,0.019036588799466347,0.019036588799466347,1.361060515178962,1.2065136932314084
2023-06-02,181.35664928245558,172.18723513098118,168.84008962884752,1,0.0,-0.015532675317195377,-0.015532675317195377,1.3399196041096326,1.1877733077686947
2023-06-05,177.88028465010407,172.64796472477943,169.0916020733752,1,0.0,-0.01916866376890991,-0.01916866376890991,1.3142351357410842,1.1650052805983906
2023-06-06,174.0704684700324,172.7427592015044,169.29648842525887,1,0.0,-0.021417866446333256,-0.021417866446333256,1.286087023124703,1.1400533530892614
2023-06-07,174.01220878418937,172.77005356958915,169.4462336242967,1,0.0,-0.00033469023410526155,-0.00033469023410526155,1.2856565823578536,1.1396717883656233
2023-06-08,176.61808273705026,173.05067060677402,169.63877409040185,1,0.0,0.014975236341564502,0.014975236341564502,1.3049095935327506,1.156738642748212
2023-06-09,174.36479537468242,173.19919716648087,169.76231409090917,1,0.0,-0.012757965251624537,-0.012757965251624537,1.2882616022819482,1.141981011338819
2023-06-12,170.740120847534,173.27971309377057,169.8964623229114,1,0.0,-0.020787880485619636,-0.020787880485619636,1.2614813740594981,1.1182416465582605
2023-06-13,171.48889985449193,173.51941088834454,170.08216672271632,1,0.0,0.004385489498549555,0.004385489498549555,1.267013587378052,1.1231456835560825
2023-06-14,170.68639141366208,173.89984279689853,170.2895425161347,1,0.0,-0.004679652394474432,-0.004679652394474432,1.2610844042100466,1.1178897521686857
2023-06-15,172.57005867945728,174.18256620829155,170.46327454981878,1,0.0,0.011035837422036066,0.011035837422036066,1.275001526670374,1.1302266017293794
2023-06-16,172.45436985488416,174.32955636616242,170.62624362993014,1,0.0,-0.000670387583213361,-0.000670387583213361,1.274146781478316,1.1294689118493626
2023-06-19,172.19890927547766,174.6706360667091,170.89035751304914,1,0.0,-0.0014813227384232741,-0.0014813227384232741,1.2722593588788234,1.127795803867898
2023-06-20,172.22622536785178,174.85694294437616,171.10821773320825,1,0.0,0.00015863104179381082,0.00015863104179381082,1.2724611787063542,1.127974707291196
2023-06-21,172.5896701218434,174.92318057851924,171.25159737827346,1,0.0,0.0021102753266255547,0.0021102753266255547,1.275146422135867,1.1303550444850503
2023-06-22,170.21472708658158,174.912644722015,171.25432707491902,1,0.0,-0.013760632566162112,-0.013760632566162112,1.2575996007527992,1.1148006440485838
2023-06-23,167.4447746294126,174.68644447703787,171.32826057288207,1,0.0,-0.01627328319106025,-0.01627328319106025,1.2371343263087846,1.096659177466405
2023-06-26,172.02904781431914,174.3669677559021,171.46313542397752,1,0.0,0.02737782170302072,0.02737782170302072,1.271004369317153,1.1266833168960615
2023-06-27,181.03794630086466,174.44891780548105,171.71181615770237,1,0.0,0.05236847265625366,0.05236847265625366,1.3375649268777174,1.1856860013691901
2023-06-28,184.61160160227396,174.6406640281619,171.97555968219638,1,0.0,0.0197398135276583,0.0197398135276583,1.3639682091154195,1.2090912219385728
2023-06-29,180.1554872217802,174.43753596844743,172.13945383240198,1,0.0,-0.02413778084269047,-0.02413778084269047,1.3310450434073946,1.1799064430045987
2023-06-30,180.54266954168654,174.39683698140897,172.38566376522894,1,0.0,0.002149156408595587,0.002149156408595587,1.3339056673925629,1.1824422464981252
2023-07-03,184.3224911862998,174.7189473082188,172.72772378250255,1,0.0,0.02093589096809345,0.02093589096809345,1.3618321710068155,1.2071977284468776
2023-07-04,179.9103088158902,175.01093932551163,172.99580832469178,1,0.0,-0.02393729784147769,-0.02393729784147769,1.3292335887193192,1.1783006768674893
2023-07-05,178.82023039235,175.2513404059197,173.208347386281,1,0.0,-0.006059010351962213,-0.006059010351962213,1.321179748645093,1.171161340868625
2023-07-06,177.9617500077921,175.3185237694568,173.3660488513293,1,0.0,-0.004800801244212227,-0.004800801244212227,1.3148370272639696,1.1655388280462096
2023-07-07,175.67781819301572,175.38417491037342,173.4882016279205,1,0.0,-0.012833835443157637,-0.012833835443157637,1.2979626252214933,1.1505804945244538
2023-07-10,173.64296041873135,175.5293168889333,173.52028327875848,1,0.0,-0.011582895297849727,-0.011582895297849727,1.2829284600330306,1.137253441124629
2023-07-11,176.79480646444446,175.79461221943095,173.67003622453697,1,0.0,0.018151303330193214,0.018151303330193214,1.3062152836620278,1.157896073297788
2023-07-12,175.83243300895398,176.05191429919552,173.83430882383084,1,0.0,-0.005443448677798224,-0.005443448677798224,1.2991049678032578,1.1515931254485674
2023-07-13,175.50551023190474,176.19868687681793,173.99069099220057,1,0.0,-0.0018592859773065573,-0.0018592859773065573,1.296689560153572,1.1494519844988582
2023-07-14,180.71998603174524,176.61196768566097,174.2173947399786,1,0.0,0.02971117996779893,0.02971117996779893,1.3352157370376607,1.1836035592746474
